Date,Open,High,Low,Close,Volume,Adj Close
2014-10-03,4280.22021,4297.41016,4260.62988,4281.74023,105832200,4281.74023
2014-10-02,4361.83008,4371.06006,4242.66992,4242.66992,168748300,4242.66992
2014-10-01,4400.60986,4427.75977,4354.14014,4365.27002,150171900,4365.27002
2014-09-30,4375.37988,4435.06982,4369.25977,4416.24023,126214700,4416.24023
2014-09-29,4389.83008,4401.06982,4334.00977,4358.06982,84697000,4358.06982
2014-09-26,4361.37012,4411.99023,4340.62988,4394.75,96004000,4394.75
2014-09-25,4413.64014,4430.50,4346.70996,4355.27979,118481600,4355.27979
2014-09-24,4364.00,4416.62988,4347.0498,4413.72021,98862200,4413.72021
2014-09-23,4430.2998,4430.77979,4351.2998,4359.3501,110550700,4359.3501
2014-09-22,4446.91016,4464.31006,4434.58008,4442.5498,86943400,4442.5498
2014-09-19,4491.54004,4492.39014,4451.91016,4461.22021,158927900,4461.22021
2014-09-18,4440.33008,4470.47998,4435.66016,4464.7002,104375600,4464.7002
2014-09-17,4432.6499,4444.83008,4421.93994,4431.41016,103391900,4431.41016
2014-09-16,4426.1499,4426.1499,4391.08008,4409.1499,86246100,4409.1499
2014-09-15,4425.62988,4440.91992,4418.72998,4428.62988,77011900,4428.62988
2014-09-12,4449.68018,4452.31006,4419.43994,4441.7002,77012200,4441.7002
2014-09-11,4463.00,4466.1499,4411.06982,4440.8999,90346100,4440.8999
2014-09-10,4442.68994,4459.77979,4434.93018,4450.79004,80385100,4450.79004
2014-09-09,4465.1001,4482.91016,4446.04004,4452.37012,94413900,4452.37012
2014-09-08,4484.3999,4489.02002,4463.79004,4474.93018,84582900,4474.93018
2014-09-05,4492.91016,4498.16016,4470.2002,4486.49023,105969500,4486.49023
2014-09-04,4409.16016,4509.58008,4401.25,4494.93994,152520000,4494.93994
2014-09-03,4394.66016,4443.52979,4394.06982,4421.87012,119605200,4421.87012
2014-09-02,4389.3999,4403.22021,4373.31982,4378.33008,88312100,4378.33008
2014-09-01,4383.62012,4391.08008,4358.25977,4379.72998,71668900,4379.72998
2014-08-29,4380.60986,4393.6001,4337.12988,4381.04004,102400900,4381.04004
2014-08-28,4385.70996,4393.58008,4352.93018,4366.04004,110098700,4366.04004
2014-08-27,4384.52979,4401.52002,4379.7998,4395.25977,88620000,4395.25977
2014-08-26,4336.29004,4395.93994,4333.12012,4393.41016,102347700,4393.41016
2014-08-25,4299.50,4342.10986,4286.60986,4342.10986,66624700,4342.10986
2014-08-22,4291.06006,4291.16992,4233.1499,4252.7998,88085100,4252.7998
2014-08-21,4247.31982,4292.93018,4231.66016,4292.93018,89019500,4292.93018
2014-08-20,4250.27979,4254.83984,4216.95996,4240.79004,70065700,4240.79004
2014-08-19,4243.83008,4258.83008,4235.27979,4254.4502,65903800,4254.4502
2014-08-18,4227.87988,4241.85986,4211.37988,4230.6499,73943500,4230.6499
2014-08-15,4216.8999,4256.33984,4168.08008,4174.35986,110744200,4174.35986
2014-08-14,4176.93018,4217.39014,4166.18018,4205.43018,88592900,4205.43018
2014-08-13,4187.45996,4204.37988,4178.79004,4194.79004,96498300,4194.79004
2014-08-12,4188.0498,4193.1499,4150.8999,4162.16016,93578700,4162.16016
2014-08-11,4182.75,4206.27002,4165.3501,4197.7002,97124600,4197.7002
2014-08-08,4114.08984,4165.25977,4109.31006,4147.81006,124099100,4147.81006
2014-08-07,4209.60986,4209.60986,4146.27002,4149.83008,135520200,4149.83008
2014-08-06,4207.2002,4222.75977,4169.7998,4207.14014,137276800,4207.14014
2014-08-05,4240.56982,4252.68018,4217.62012,4232.87988,132162200,4232.87988
2014-08-04,4222.77979,4240.12012,4204.66016,4217.22021,127194400,4217.22021
2014-08-01,4236.3501,4243.06982,4182.02002,4202.77979,224455200,4202.77979
2014-07-31,4335.2002,4337.74023,4238.27002,4246.14014,222485200,4246.14014
2014-07-30,4360.18018,4378.7002,4303.66016,4312.2998,117320300,4312.2998
2014-07-29,4349.43018,4389.75977,4332.2998,4365.58008,85744300,4365.58008
2014-07-28,4352.50,4358.47021,4308.25977,4344.77002,80021000,4344.77002
2014-07-25,4390.8501,4395.37988,4317.49023,4330.5498,96448300,4330.5498
2014-07-24,4376.68994,4415.29004,4347.75977,4410.6499,109270400,4410.6499
2014-07-23,4360.2002,4396.7002,4356.2998,4376.31982,84995400,4376.31982
2014-07-22,4323.70996,4373.7002,4315.66016,4369.52002,99480800,4369.52002
2014-07-21,4334.62012,4336.79004,4295.35986,4304.74023,78393400,4304.74023
2014-07-18,4296.83984,4335.31006,4284.41992,4335.31006,111179000,4335.31006
2014-07-17,4345.97998,4362.27979,4311.12012,4316.12012,102510700,4316.12012
2014-07-16,4322.95996,4374.22021,4322.95996,4369.06006,106369100,4369.06006
2014-07-15,4344.50,4352.58008,4303.47021,4305.31006,101075800,4305.31006
2014-07-14,4327.66016,4355.75977,4324.06006,4350.04004,78369700,4350.04004
2014-07-11,4309.6499,4330.47998,4299.37012,4316.50,96055500,4316.50
2014-07-10,4357.77002,4357.77002,4277.58008,4301.25977,133558400,4301.25977
2014-07-09,4353.52979,4362.56006,4329.14014,4359.83984,100385500,4359.83984
2014-07-08,4418.16992,4423.77979,4342.50,4342.52979,108090300,4342.52979
2014-07-07,4453.75977,4463.06006,4404.24023,4405.75977,86253100,4405.75977
2014-07-04,4482.22021,4489.81006,4468.97998,4468.97998,65868000,4468.97998
2014-07-03,4446.7002,4490.72021,4437.35986,4489.87988,110971500,4489.87988
2014-07-02,4460.62012,4467.79004,4436.10986,4444.72021,131935500,4444.72021
2014-07-01,4438.77002,4462.43018,4430.25977,4461.12012,104764000,4461.12012
2014-06-30,4443.02979,4457.56982,4407.18018,4422.83984,101095200,4422.83984
2014-06-27,4447.16992,4461.47021,4426.58984,4436.99023,91027500,4436.99023
2014-06-26,4470.77979,4473.43018,4412.18018,4439.62988,105956700,4439.62988
2014-06-25,4494.35986,4496.66992,4448.27002,4460.6001,124298200,4460.6001
2014-06-24,4529.54004,4536.10986,4513.1001,4518.33984,95139000,4518.33984
2014-06-23,4540.52002,4540.52002,4494.35986,4515.56982,113645600,4515.56982
2014-06-20,4555.50977,4574.91992,4541.33984,4541.33984,188834000,4541.33984
2014-06-19,4565.10986,4581.9502,4558.06982,4563.04004,130906800,4563.04004
2014-06-18,4540.1001,4550.93018,4529.52979,4530.37012,99269700,4530.37012
2014-06-17,4524.25,4538.24023,4508.45996,4536.06982,95996300,4536.06982
2014-06-16,4523.52002,4540.68018,4509.52002,4510.0498,95236800,4510.0498
2014-06-13,4550.18994,4555.85986,4506.93018,4543.27979,99692700,4543.27979
2014-06-12,4552.00,4573.97998,4545.22021,4554.3999,97945400,4554.3999
2014-06-11,4580.72998,4583.64014,4552.62988,4555.10986,123035200,4555.10986
2014-06-10,4589.8999,4598.6499,4579.06006,4595.00,85719200,4595.00
2014-06-09,4580.93994,4590.66016,4570.41016,4589.12012,66662900,4589.12012
2014-06-06,4553.31006,4586.68018,4539.52979,4581.12012,127889500,4581.12012
2014-06-05,4504.02979,4577.7002,4487.47998,4548.72998,148434000,4548.72998
2014-06-04,4494.12988,4508.25977,4470.47021,4501.00,100369000,4501.00
2014-06-03,4512.87988,4516.02002,4499.00,4503.68994,97730200,4503.68994
2014-06-02,4523.8999,4529.3501,4502.12012,4515.89014,121760600,4515.89014
2014-05-30,4512.56982,4524.91992,4495.79004,4519.56982,133957200,4519.56982
2014-05-29,4523.41016,4533.50,4515.45996,4530.50977,67042000,4530.50977
2014-05-28,4527.12012,4536.83008,4517.87988,4531.62988,84469400,4531.62988
2014-05-27,4516.10986,4536.47998,4511.45996,4529.75,94160200,4529.75
2014-05-26,4504.25977,4526.93018,4496.43018,4526.93018,53064100,4526.93018
2014-05-23,4479.58984,4495.75977,4468.89014,4493.1499,84298600,4493.1499
2014-05-22,4473.56006,4481.97998,4451.77979,4478.20996,97409600,4478.20996
2014-05-21,4436.10986,4473.27979,4424.68994,4469.02979,110746200,4469.02979
2014-05-20,4459.08984,4473.1001,4445.72998,4452.3501,89702000,4452.3501
2014-05-19,4447.68018,4476.41016,4418.0498,4469.75977,115554200,4469.75977
2014-05-16,4446.68018,4456.31006,4418.58984,4456.27979,139689200,4456.27979
2014-05-15,4497.12988,4512.62012,4438.49023,4444.93018,144233600,4444.93018
2014-05-14,4505.54004,4506.56006,4489.41016,4501.04004,97814900,4501.04004
2014-05-13,4504.50977,4511.3501,4492.45996,4505.02002,126209200,4505.02002
2014-05-12,4467.37988,4495.72021,4463.0498,4493.6499,124775600,4493.6499
2014-05-09,4491.18018,4496.66992,4465.77002,4477.27979,155409900,4477.27979
2014-05-08,4455.27979,4507.24023,4440.85986,4507.24023,127264600,4507.24023
2014-05-07,4414.33984,4453.22021,4402.77979,4446.43994,134882300,4446.43994
2014-05-06,4474.91016,4477.85986,4420.70996,4428.06982,125181200,4428.06982
2014-05-05,4453.52002,4467.37012,4400.91016,4462.68994,83750800,4462.68994
2014-05-02,4473.83008,4485.1001,4447.43994,4458.16992,117261200,4458.16992
2014-04-30,4473.93994,4491.29004,4470.75,4487.39014,137774800,4487.39014
2014-04-29,4463.6001,4504.14014,4449.93994,4497.68018,119189200,4497.68018
2014-04-28,4455.0498,4477.62012,4444.45996,4460.52979,90359100,4460.52979
2014-04-25,4459.16992,4473.47998,4431.37988,4443.62988,95383500,4443.62988
2014-04-24,4474.31982,4499.31982,4440.62988,4479.54004,143874900,4479.54004
2014-04-23,4479.70996,4480.62012,4449.00977,4451.08008,116615800,4451.08008
2014-04-22,4451.91016,4488.0498,4443.8999,4484.20996,104076000,4484.20996
2014-04-17,4412.41016,4432.64014,4392.06006,4431.81006,120776700,4431.81006
2014-04-16,4388.8501,4405.66016,4375.0498,4405.66016,122699300,4405.66016
2014-04-15,4380.50,4404.04004,4344.02979,4345.3501,122058300,4345.3501
2014-04-14,4345.62012,4384.56006,4319.27979,4384.56006,132160900,4384.56006
2014-04-11,4378.93018,4384.02979,4333.87012,4365.85986,138154100,4365.85986
2014-04-10,4456.70996,4466.18994,4408.60986,4413.49023,103990700,4413.49023
2014-04-09,4431.35986,4454.74023,4426.39014,4442.68018,96745100,4442.68018
2014-04-08,4443.20996,4448.43018,4384.66016,4424.83008,149398000,4424.83008
2014-04-07,4453.18994,4464.04004,4432.29004,4436.08008,127786600,4436.08008
2014-04-04,4459.87012,4496.54004,4447.00,4484.5498,113377600,4484.5498
2014-04-03,4430.68018,4469.83984,4417.3501,4449.33008,98980900,4449.33008
2014-04-02,4429.39014,4438.62988,4421.50,4430.85986,103632600,4430.85986
2014-04-01,4408.74023,4440.04004,4401.29004,4426.72021,110908200,4426.72021
2014-03-31,4426.83008,4430.8999,4390.77002,4391.50,89922800,4391.50
2014-03-28,4391.70996,4411.37988,4388.16016,4411.25977,99527500,4411.25977
2014-03-27,4374.93994,4390.16992,4359.29004,4379.06006,135638200,4379.06006
2014-03-26,4358.04004,4398.47998,4353.85986,4385.1499,100125800,4385.1499
2014-03-25,4286.75977,4351.60986,4286.75977,4344.12012,115775900,4344.12012
2014-03-24,4321.99023,4332.16992,4266.97998,4276.33984,130239400,4276.33984
2014-03-21,4333.4502,4353.39014,4323.27002,4335.27979,181677900,4335.27979
2014-03-20,4277.12012,4328.18018,4261.41992,4327.91016,144369900,4327.91016
2014-03-19,4312.87012,4329.47998,4295.06006,4308.06006,102362300,4308.06006
2014-03-18,4264.33984,4341.83984,4250.47021,4313.25977,125862400,4313.25977
2014-03-17,4216.91016,4277.06006,4211.62012,4271.95996,105750500,4271.95996
2014-03-14,4220.6499,4236.58008,4183.00,4216.37012,184194100,4216.37012
2014-03-13,4315.39014,4319.64014,4250.50977,4250.50977,112881900,4250.50977
2014-03-12,4322.75977,4327.8501,4273.37988,4306.25977,123684500,4306.25977
2014-03-11,4384.74023,4386.72998,4343.9502,4349.72021,102575400,4349.72021
2014-03-10,4365.49023,4417.7998,4346.83008,4370.83984,129388400,4370.83984
2014-03-07,4416.16016,4432.50,4364.2002,4366.41992,157180000,4366.41992
2014-03-06,4408.12988,4431.16016,4402.16016,4417.04004,147376000,4417.04004
2014-03-05,4384.60986,4402.12012,4377.6499,4391.25,106194600,4391.25
2014-03-04,4340.83008,4399.81006,4337.3501,4395.8999,125890900,4395.8999
2014-03-03,4338.79004,4346.9502,4288.43994,4290.87012,157761500,4290.87012
2014-02-28,4405.2002,4413.6499,4367.95996,4408.08008,120235300,4408.08008
2014-02-27,4400.66016,4408.22998,4354.9502,4396.39014,142607100,4396.39014
2014-02-26,4414.35986,4420.93994,4381.18994,4396.91016,113683200,4396.91016
2014-02-25,4406.41992,4416.16016,4383.24023,4414.5498,111757500,4414.5498
2014-02-24,4374.45996,4419.12988,4373.56982,4419.12988,95223800,4419.12988
2014-02-21,4369.83984,4383.1499,4353.1499,4381.06006,102371300,4381.06006
2014-02-20,4298.10986,4356.6499,4290.47021,4355.49023,122837400,4355.49023
2014-02-19,4321.6499,4352.72021,4312.7998,4341.1001,101227100,4341.1001
2014-02-18,4340.87012,4342.41016,4304.66016,4330.70996,91570300,4330.70996
2014-02-17,4345.58008,4352.54004,4330.00,4335.16992,62954100,4335.16992
2014-02-14,4320.1499,4340.37988,4304.99023,4340.14014,97863100,4340.14014
2014-02-13,4292.95996,4316.29004,4275.24023,4312.7998,111612600,4312.7998
2014-02-12,4295.79004,4324.31982,4288.00977,4305.50,118668600,4305.50
2014-02-11,4251.29004,4283.31982,4247.37012,4283.31982,137945000,4283.31982
2014-02-10,4247.58008,4251.37988,4229.06982,4237.12988,101803100,4237.12988
2014-02-07,4198.77002,4228.8999,4171.68018,4228.18018,139519300,4228.18018
2014-02-06,4138.97021,4200.58008,4122.75,4188.1001,234833600,4188.1001
2014-02-05,4111.66992,4136.60986,4098.68994,4117.79004,123523300,4117.79004
2014-02-04,4092.13989,4132.29004,4080.6001,4117.4502,135698700,4117.4502
2014-02-03,4160.27979,4184.9502,4104.66016,4107.75,119653500,4107.75
2014-01-31,4194.72021,4194.72021,4098.70996,4165.72021,144400500,4165.72021
2014-01-30,4160.20996,4195.54004,4123.66016,4180.02002,110023300,4180.02002
2014-01-29,4220.74023,4245.95996,4106.52979,4156.97998,156697700,4156.97998
2014-01-28,4171.47998,4198.2002,4153.81982,4185.29004,124485100,4185.29004
2014-01-27,4166.27979,4172.27979,4137.95996,4144.56006,138816400,4144.56006
2014-01-24,4283.6001,4292.14014,4154.9502,4161.47021,181128600,4161.47021
2014-01-23,4318.8999,4339.12988,4266.97998,4280.95996,121891000,4280.95996
2014-01-22,4338.41016,4347.02002,4308.06982,4324.97998,95595000,4324.97998
2014-01-21,4326.91016,4351.20996,4317.0498,4323.87012,113288700,4323.87012
2014-01-20,4320.81006,4333.31982,4314.0498,4322.85986,75947500,4322.85986
2014-01-17,4324.08984,4341.85986,4312.85986,4327.50,132673900,4327.50
2014-01-16,4333.2998,4334.95996,4312.83008,4319.27002,113299100,4319.27002
2014-01-15,4286.5498,4332.06982,4283.10986,4332.06982,116462900,4332.06982
2014-01-14,4226.68994,4274.2002,4213.56982,4274.2002,103190900,4274.2002
2014-01-13,4261.7002,4268.72021,4246.72021,4263.27002,103307900,4263.27002
2014-01-10,4246.52979,4269.37988,4233.29004,4250.6001,128366300,4250.6001
2014-01-09,4260.22021,4278.10986,4216.06982,4225.14014,137083700,4225.14014
2014-01-08,4269.45996,4272.06982,4245.56006,4260.95996,100876000,4260.95996
2014-01-07,4231.50,4266.95996,4215.58984,4262.68018,102867800,4262.68018
2014-01-06,4242.27002,4261.33984,4221.70996,4227.54004,68734800,4227.54004
2014-01-03,4238.75977,4258.89014,4228.8501,4247.6499,59137700,4247.6499
2014-01-02,4307.3999,4312.58984,4226.66016,4227.27979,86282800,4227.27979
2013-12-31,4280.75977,4297.22998,4280.75977,4295.9502,19638000,4295.9502
2013-12-30,4283.41992,4289.52979,4267.62988,4275.70996,65865100,4275.70996
2013-12-27,4245.64014,4279.27979,4237.2002,4277.6499,75689200,4277.6499
2013-12-24,4209.60986,4229.68018,4209.41992,4218.41016,18874800,4218.41016
2013-12-23,4199.91992,4215.29004,4187.9502,4215.29004,72498700,4215.29004
2013-12-20,4176.89014,4200.31006,4166.52979,4193.77002,193420900,4193.77002
2013-12-19,4146.43994,4184.33008,4143.6001,4154.27002,68178600,4154.27002
2013-12-18,4087.57007,4109.50977,4074.28003,4109.50977,88914200,4109.50977
2013-12-17,4100.75977,4100.75977,4068.63989,4068.63989,87590900,4068.63989
2013-12-16,4051.92993,4128.97998,4051.25,4119.87988,93624600,4119.87988
2013-12-13,4069.58008,4085.80005,4053.40991,4059.70996,74611100,4059.70996
2013-12-12,4077.97998,4090.18994,4056.37012,4069.12012,84997300,4069.12012
2013-12-11,4094.12012,4127.97021,4085.62988,4086.86011,91017900,4086.86011
2013-12-10,4126.62012,4144.7998,4091.13989,4091.13989,78886900,4091.13989
2013-12-09,4143.2998,4143.2998,4109.91992,4134.1001,77073800,4134.1001
2013-12-06,4110.8501,4140.68018,4082.13989,4129.37012,101580200,4129.37012
2013-12-05,4140.75977,4157.0498,4099.91016,4099.91016,101273400,4099.91016
2013-12-04,4184.2998,4192.52979,4120.1001,4148.52002,99698600,4148.52002
2013-12-03,4275.9502,4277.27002,4172.43994,4172.43994,113870100,4172.43994
2013-12-02,4294.6499,4309.31006,4273.41992,4285.81006,72972900,4285.81006
2013-11-29,4297.14014,4310.66016,4294.39014,4295.20996,70660600,4295.20996
2013-11-28,4291.56006,4311.81006,4289.43018,4302.41992,49972600,4302.41992
2013-11-27,4286.74023,4303.97021,4276.79004,4293.06006,89111400,4293.06006
2013-11-26,4295.99023,4304.87012,4277.56982,4277.56982,81270800,4277.56982
2013-11-25,4298.00977,4307.97998,4290.77979,4301.97021,64808400,4301.97021
2013-11-22,4264.95996,4285.02979,4250.77979,4278.52979,75800200,4278.52979
2013-11-21,4246.87988,4266.06006,4222.31006,4253.8999,77561300,4253.8999
2013-11-20,4263.14014,4290.81982,4248.58008,4268.37012,79458700,4268.37012
2013-11-19,4303.3501,4303.3501,4264.33008,4272.29004,69371900,4272.29004
2013-11-18,4289.22021,4336.60986,4277.20996,4320.68018,80574600,4320.68018
2013-11-15,4281.52979,4299.66992,4271.5498,4292.22998,93037300,4292.22998
2013-11-14,4285.85986,4294.1499,4257.50977,4283.91016,97078200,4283.91016
2013-11-13,4250.85986,4266.4502,4213.20996,4239.93994,86448400,4239.93994
2013-11-12,4289.02002,4297.93994,4263.77979,4263.77979,68895500,4263.77979
2013-11-11,4262.7998,4296.02002,4253.47021,4290.14014,56971900,4290.14014
2013-11-08,4254.2998,4267.75,4211.81982,4260.43994,108454500,4260.43994
2013-11-07,4282.97998,4356.27979,4269.29004,4280.99023,150594700,4280.99023
2013-11-06,4265.43018,4299.87012,4265.43018,4286.93018,85653100,4286.93018
2013-11-05,4296.56006,4296.9502,4232.95996,4253.33984,103977800,4253.33984
2013-11-04,4284.83008,4296.06982,4276.81006,4288.58984,60398200,4288.58984
2013-11-01,4302.02979,4305.25977,4266.97021,4273.18994,55272500,4273.18994
2013-10-31,4260.7998,4303.81982,4254.89014,4299.89014,94117200,4299.89014
2013-10-30,4272.5498,4309.91992,4264.58008,4274.10986,79788000,4274.10986
2013-10-29,4241.81982,4281.47021,4241.81982,4278.08984,80230900,4278.08984
2013-10-28,4287.89014,4288.85986,4236.02979,4251.60986,76895900,4251.60986
2013-10-25,4248.72998,4279.77002,4242.22021,4272.31006,85491700,4272.31006
2013-10-24,4271.50977,4281.02979,4259.83984,4275.68994,81353000,4275.68994
2013-10-23,4272.25,4274.75977,4249.60986,4260.66016,111605000,4260.66016
2013-10-22,4266.02002,4309.1499,4263.22998,4295.43018,98589500,4295.43018
2013-10-21,4285.70996,4286.1499,4267.54004,4276.91992,76389900,4276.91992
2013-10-18,4259.81006,4286.02979,4246.89014,4286.02979,97855900,4286.02979
2013-10-17,4233.87988,4242.41016,4204.74023,4239.64014,93448900,4239.64014
2013-10-16,4230.52002,4247.54004,4213.3999,4243.72021,103286100,4243.72021
2013-10-15,4239.20996,4261.74023,4232.12988,4256.02002,89147800,4256.02002
2013-10-14,4206.1001,4222.95996,4192.58984,4222.95996,68353200,4222.95996
2013-10-11,4227.31006,4227.54004,4209.12012,4219.97998,82964500,4219.97998
2013-10-10,4156.41992,4220.62012,4148.41992,4218.10986,112910700,4218.10986
2013-10-09,4127.41992,4162.25,4113.68018,4127.0498,100956600,4127.0498
2013-10-08,4160.87988,4172.18018,4133.18994,4133.52979,80755100,4133.52979
2013-10-07,4145.10986,4165.58008,4105.66992,4165.58008,70427600,4165.58008
2013-10-04,4127.33984,4176.25977,4124.66992,4164.25,73009600,4164.25
2013-10-03,4158.93018,4166.91992,4124.83008,4127.97998,70162300,4127.97998
2013-10-02,4177.62012,4180.79004,4136.79004,4158.16016,86634500,4158.16016
2013-10-01,4151.91992,4196.6001,4150.04004,4196.6001,81348300,4196.6001
2013-09-30,4141.5498,4150.43994,4120.24023,4143.43994,90782800,4143.43994
2013-09-27,4193.16992,4201.20996,4163.7002,4186.77002,74908000,4186.77002
2013-09-26,4199.02002,4202.3999,4170.66992,4186.72021,84538000,4186.72021
2013-09-25,4185.2002,4202.54004,4171.87988,4195.3501,82546800,4195.3501
2013-09-24,4174.85986,4206.2998,4174.25977,4195.60986,83359100,4195.60986
2013-09-23,4207.18018,4216.91992,4162.83984,4172.08008,87034800,4172.08008
2013-09-20,4194.93994,4219.8999,4193.91992,4203.66016,199054700,4203.66016
2013-09-19,4228.00,4228.00,4188.72998,4206.04004,121735400,4206.04004
2013-09-18,4147.45996,4170.3999,4134.43994,4170.3999,78450600,4170.3999
2013-09-17,4142.22998,4155.8501,4131.22021,4145.50977,79838200,4145.50977
2013-09-16,4154.18994,4162.66992,4138.33984,4152.22021,92101800,4152.22021
2013-09-13,4101.66992,4117.37988,4095.72998,4114.50,80926400,4114.50
2013-09-12,4117.64014,4121.31982,4095.20996,4106.62988,115335800,4106.62988
2013-09-11,4107.29004,4122.52979,4100.89014,4119.10986,94463300,4119.10986
2013-09-10,4071.03003,4119.97998,4067.15991,4116.64014,113480600,4116.64014
2013-09-09,4046.26001,4047.93994,4022.81006,4040.33008,76420300,4040.33008
2013-09-06,4000.54004,4049.18994,3985.77002,4049.18994,111738400,4049.18994
2013-09-05,3986.46997,4009.59009,3968.17993,4006.80005,103932100,4006.80005
2013-09-04,3981.87988,3987.87988,3927.62988,3980.41992,83843400,3980.41992
2013-09-03,4015.00,4015.00,3951.32007,3974.07007,93598000,3974.07007
2013-09-02,3974.79004,4014.50,3974.79004,4006.01001,67423200,4006.01001
2013-08-30,3986.22998,3988.92993,3933.78003,3933.78003,93756500,3933.78003
2013-08-29,3980.6001,3990.27002,3950.73999,3986.3501,81767500,3986.3501
